well,row,column,condition,site_fov,timepoint_day,file_name,mcherry_channel,registration_channel,time_index,cell_roi_id,mask_source,cell_roi_area,total_mcherry_intensity,diffuse_mcherry_integrated_intensity,diffuse_mcherry_mean_intensity,punctate_mcherry_integrated_intensity,puncta_count,puncta_density_per_area,mean_puncta_intensity,median_puncta_area,diffuse_to_punctate_ratio,rupture_like_score,mcherry_metric_interpretation
I06,I,06,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0097.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,662397,14900816.0,11030428.0,17.054954528808594,3870388.0,659,0.0009948716555162615,215.5884706210656,18.0,2.849954061452534,2.849954061452534,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I06,I,06,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0097.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,675584,23035874.0,16920208.0,25.64997100830078,6115663.0,706,0.0010450217885547245,346.4057537435472,17.0,2.7667005196324967,2.7667005196324967,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I07,I,07,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0098.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,780580,19037264.0,13630646.0,17.888408660888672,5406618.0,861,0.0011030259550576455,265.40078221408606,17.0,2.5211039507502617,2.5211039507502617,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I07,I,07,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0098.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,838875,19492142.0,14517197.0,17.72307014465332,4974949.0,824,0.000982267918341848,221.11057568522332,18.0,2.918059461513491,2.918059461513491,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I07,I,07,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0098.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,883326,27379896.0,19749354.0,22.899633407592773,7630540.0,865,0.0009792534126687323,328.1173009089652,18.0,2.5881987382278857,2.5881987382278857,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I08,I,08,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0099.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,730138,17551864.0,12837725.0,18.011640548706055,4714139.0,786,0.0010765088243577562,246.50982299105812,18.0,2.723238538362419,2.723238538362419,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I08,I,08,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0099.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,680974,14436743.0,10508759.0,15.806685447692871,3927984.0,631,0.0009266139382694103,209.680093913373,19.0,2.675356875180073,2.675356875180073,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I08,I,08,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0099.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,685965,20850760.0,14670574.0,21.909196853637695,6180184.0,652,0.0009504858119569504,338.4154617449989,19.0,2.373808611523156,2.373808611523156,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I09,I,09,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0100.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,914878,22280792.0,16043831.0,17.964244842529297,6236966.0,1006,0.0010996001652667355,262.8920942575747,18.0,2.5723774989309587,2.5723774989309587,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I09,I,09,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0100.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,902085,21761236.0,16005621.0,18.174924850463867,5755621.0,935,0.001036487692400343,237.14756737367355,17.0,2.7808677812519655,2.7808677812519655,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I09,I,09,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0100.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,986379,34252648.0,24982796.0,25.943429946899414,9269848.0,1029,0.0010432095573800302,361.0084445163738,17.0,2.695059940572629,2.695059940572629,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I10,I,10,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0101.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,761928,18746576.0,13605083.0,18.29168701171875,5141492.0,854,0.0011208408143536912,260.7627439655241,17.0,2.646135207445106,2.646135207445106,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I10,I,10,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0101.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,639990,16697683.0,12585164.0,20.14051628112793,4112519.0,657,0.001026578540288088,236.2598002766184,16.0,3.0602081108918746,3.0602081108918746,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I10,I,10,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0101.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,731477,26974490.0,20107904.0,28.14542007446289,6866583.0,775,0.001059500161999544,368.07393141223537,17.0,2.928371214619713,2.928371214619713,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I11,I,11,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0102.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,794243,19896864.0,14373097.0,18.535743713378906,5523764.0,901,0.0011344135233157429,271.5594226697441,18.0,2.602047625495477,2.602047625495477,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I11,I,11,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0102.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,867384,19532012.0,14408869.0,17.01277732849121,5123143.0,881,0.0010156977763009052,221.10953131165866,18.0,2.8125057215848135,2.8125057215848135,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I11,I,11,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0102.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,878238,29460394.0,21293488.0,24.83486557006836,8166907.0,883,0.0010054222203992479,351.3396457831965,18.0,2.607289148755752,2.607289148755752,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I12,I,12,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0103.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,180140,4511690.0,3301916.0,18.774005889892578,1209774.0,221,0.0012268235816518995,261.53972152779005,16.0,2.7293659807511736,2.7293659807511736,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I12,I,12,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0103.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,153889,3587440.0,2789507.0,18.554162979125977,797933.0,151,0.0009812267283497765,193.16079509810896,18.0,3.4959163237972413,3.4959163237972413,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I12,I,12,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0103.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,217652,7444796.0,5319031.0,25.033679962158203,2125765.0,213,0.0009786264311792282,375.3271437094245,19.0,2.5021726296168665,2.5021726296168665,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I13,I,13,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0104.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,944230,23097756.0,16525032.0,17.927248001098633,6572719.0,1027,0.0010876587272157338,270.38219780257987,18.0,2.514185073178617,2.514185073178617,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I13,I,13,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0104.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,929284,23385266.0,17278216.0,19.040908813476562,6107054.0,933,0.0010039987775523908,246.57760055067712,19.0,2.8292227316144856,2.8292227316144856,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I13,I,13,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0104.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,964388,35720392.0,26613272.0,28.257671356201172,9107125.0,1060,0.00109914266871726,366.15144208512214,16.0,2.9222473612690147,2.9222473612690147,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I14,I,14,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0105.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,898551,21370662.0,15216749.0,17.346323013305664,6153914.0,988,0.001099548050137277,263.2583251675131,18.0,2.4726944510432753,2.4726944510432753,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I14,I,14,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0105.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,831541,18742064.0,13365835.0,16.46685791015625,5376229.0,776,0.0009332071419197211,233.6872230116854,19.0,2.4860985274246157,2.4860985274246157,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I14,I,14,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0105.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,922927,31619860.0,22696052.0,25.187694549560547,8923813.0,977,0.0010585885990971565,365.58496279604236,17.0,2.543313267545774,2.543313267545774,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I15,I,15,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0106.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1024930,25126076.0,18038074.0,18.027347564697266,7088009.0,1071,0.0010449494111782805,267.2096410300774,19.0,2.5448717686444042,2.5448717686444042,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I15,I,15,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0106.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,939723,23748596.0,17923440.0,19.530805587768555,5825156.0,963,0.0010247700652202566,233.3113107651565,17.0,3.0769030048288704,3.0769030048288704,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I15,I,15,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0106.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1098230,35779088.0,25896430.0,24.154390335083008,9882643.0,1089,0.0009915955674121163,339.44251490120934,17.0,2.620395171615263,2.620395171615263,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I16,I,16,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0107.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,606135,15814405.0,11318482.0,19.123838424682617,4495923.0,637,0.0010509209994455841,286.47418050002454,19.0,2.5174990763848673,2.5174990763848673,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I16,I,16,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0107.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,420142,11124797.0,8403251.0,20.48004913330078,2721546.0,453,0.0010782068919530105,241.6769714523888,17.0,3.0876755344193754,3.0876755344193754,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I16,I,16,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0107.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,663998,25743750.0,19201712.0,29.612895965576172,6542042.0,721,0.0010858466441147625,381.11333805248245,16.0,2.935125148997372,2.935125148997372,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I17,I,17,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0108.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,629484,15699595.0,11236658.0,18.28609275817871,4462937.0,706,0.0011215535263785553,271.2303549574725,17.0,2.5177720411463307,2.5177720411463307,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I17,I,17,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0108.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,627755,15152411.0,11109498.0,18.12472915649414,4042913.0,625,0.0009956113451888148,239.75803728027344,18.0,2.747894401882319,2.747894401882319,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I17,I,17,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0108.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,617603,21916824.0,16087845.0,26.679588317871094,5828974.0,648,0.0010492177013371872,365.3396314691614,18.0,2.7599788573421735,2.7599788573421735,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I18,I,18,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0109.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,310279,7072684.0,5100970.0,16.8435001373291,1971714.0,319,0.0010281069617955837,235.85838949269262,19.0,2.587073987402541,2.587073987402541,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I18,I,18,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0109.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,309127,7158089.0,5250351.0,17.395118713378906,1907738.0,316,0.0010222335803698084,219.00100669377966,16.0,2.752134202913213,2.752134202913213,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I18,I,18,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0109.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,337853,12280190.0,9060094.0,27.457077026367188,3220096.0,331,0.0009797160303416583,363.87196013574516,17.0,2.813609904796996,2.813609904796996,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I19,I,19,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0110.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,771250,18236004.0,13071413.0,17.363449096679688,5164598.0,832,0.0010787682333859593,254.64216816425323,17.0,2.5309642686608846,2.5309642686608846,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I19,I,19,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0110.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,734460,15453621.0,11339606.0,15.81550407409668,4114015.0,715,0.0009735043433257447,205.00758516538394,19.0,2.7563355991646223,2.7563355991646223,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I19,I,19,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0110.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,789404,25579452.0,18770064.0,24.35232162475586,6809387.0,761,0.0009640184240250062,327.13999154971873,18.0,2.7564983455922305,2.7564983455922305,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I20,I,20,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0111.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,683962,16267628.0,11804708.0,17.678863525390625,4462920.0,718,0.0010497659226666835,251.6311409187848,19.0,2.6450637699078974,2.6450637699078974,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I20,I,20,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0111.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,714233,14655065.0,10717204.0,15.368053436279297,3937861.0,707,0.0009898730526298983,200.71528160386578,19.0,2.7215800659285025,2.7215800659285025,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I20,I,20,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0111.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,686411,24071048.0,17908442.0,26.71673583984375,6162606.0,738,0.001075157595083594,342.0674139503541,16.0,2.9059852276775593,2.9059852276775593,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J05,J,05,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0112.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,831834,17364162.0,13290045.0,16.368139266967773,4074117.0,898,0.0010795423125274039,186.68078869859997,19.0,3.2620675842143805,3.2620675842143805,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J05,J,05,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0112.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,729420,13512062.0,11251322.0,15.793878555297852,2260740.0,745,0.001021359436263029,114.54035410529015,18.0,4.976831479955689,4.976831479955689,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J05,J,05,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0112.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,806684,15346530.0,12631324.0,16.03847312927246,2715206.0,774,0.0009594835152290618,127.43023883218297,19.0,4.652068388179515,4.652068388179515,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J06,J,06,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0113.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1109335,23878120.0,18342392.0,16.93752670288086,5535725.0,1170,0.0010546859154348734,192.9492295941736,20.0,3.313457948145308,3.313457948145308,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J06,J,06,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0113.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,1031034,19100048.0,15793308.0,15.685922622680664,3306742.0,1082,0.0010494319294988824,117.81172962506025,17.0,4.77609320593963,4.77609320593963,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J06,J,06,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0113.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1088811,21479188.0,17654140.0,16.604143142700195,3825048.0,1081,0.0009928261195000852,132.95257181243474,18.0,4.615403519118031,4.615403519118031,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J07,J,07,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0114.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,876781,18797156.0,14280198.0,16.684307098388672,4516961.0,1001,0.0011416761996426226,196.28190968729757,17.0,3.1614614339147136,3.1614614339147136,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J07,J,07,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0114.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,942594,14170008.0,11368571.0,12.351852416992188,2801437.0,924,0.00098027358544508,107.07568947680585,17.0,4.058121242775027,4.058121242775027,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J07,J,07,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0114.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,898945,17301680.0,14112947.0,16.077524185180664,3188734.0,858,0.0009544521633682211,134.1130619538136,18.0,4.425877793505377,4.425877793505377,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J08,J,08,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0115.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,599753,12870959.0,9888911.0,16.888504028320312,2982048.0,657,0.0010954509606436393,192.02133135744788,19.0,3.316147493265261,3.316147493265261,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J08,J,08,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0115.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,598581,10855079.0,8838875.0,15.117198944091797,2016204.0,636,0.0010625128428716204,121.72935280709896,15.0,4.3839189883541625,4.3839189883541625,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J08,J,08,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0115.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,624869,11225491.0,9090006.0,14.89874267578125,2135485.0,637,0.001019413669103413,126.7118127364753,17.0,4.2566470848522675,4.2566470848522675,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J09,J,09,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0116.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1014130,20997144.0,15909763.0,16.072528839111328,5087380.0,1055,0.001040300553182491,190.86082983514143,20.0,3.127299906827654,3.127299906827654,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J09,J,09,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0116.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,991362,17216304.0,14105575.0,14.568398475646973,3110731.0,1011,0.0010198091111006677,116.63568182397195,18.0,4.534488838795597,4.534488838795597,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J09,J,09,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0116.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,988498,20555140.0,16915934.0,17.52483367919922,3639207.0,1024,0.0010359150954265604,139.30456344038248,17.0,4.648247269252711,4.648247269252711,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J10,J,10,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0117.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,656607,13138568.0,10072854.0,15.716487884521484,3065714.0,675,0.0010280121899385354,177.20007433855974,21.0,3.2856469977293106,3.2856469977293106,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J10,J,10,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0117.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,637269,11551542.0,9617603.0,15.451478958129883,1933939.0,651,0.0010215466310129293,113.11446813064786,18.0,4.973064300370915,4.973064300370915,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J10,J,10,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0117.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,647173,12394797.0,10178803.0,16.105268478393555,2215994.0,622,0.0009611031362541993,129.2278070051187,18.0,4.593335090255392,4.593335090255392,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J11,J,11,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0118.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,686237,14020620.0,10512798.0,15.694186210632324,3507822.0,714,0.0010404568683981767,191.81325740440218,20.0,2.996958796654164,2.996958796654164,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J11,J,11,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0118.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,685404,10882664.0,8710725.0,13.015612602233887,2171939.0,673,0.0009819026442784374,112.28243307195837,18.0,4.01057534304416,4.01057534304416,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J11,J,11,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0118.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,666150,13655202.0,11232862.0,17.267192840576172,2422340.0,658,0.0009877655182751817,138.8761248371159,18.0,4.637194613471009,4.637194613471009,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
